npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet
2197,2197,[dmpim],[TMeM],R134,283.16,0.15,0.596,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2198,2198,[dmpim],[TMeM],R134,283.16,0.199,0.717,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2199,2199,[dmpim],[TMeM],R134,283.14,0.25,0.827,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2200,2200,[dmpim],[TMeM],R134,283.2,0.3,0.963,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2201,2201,[dmpim],[TMeM],R134,298.04999999999995,0.01,0.029,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2202,2202,[dmpim],[TMeM],R134,298.22,0.05,0.149,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2203,2203,[dmpim],[TMeM],R134,298.01,0.1,0.287,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2204,2204,[dmpim],[TMeM],R134,298.08,0.15,0.403,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2205,2205,[dmpim],[TMeM],R134,298.16,0.2,0.503,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2206,2206,[dmpim],[TMeM],R134,298.0,0.249,0.587,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2207,2207,[dmpim],[TMeM],R134,298.09,0.3,0.667,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2208,2208,[dmpim],[TMeM],R134,298.08,0.349,0.732,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2209,2209,[dmpim],[TMeM],R134,323.11,0.01,0.006,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2210,2210,[dmpim],[TMeM],R134,323.13,0.05,0.069,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2211,2211,[dmpim],[TMeM],R134,323.13,0.1,0.145,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2212,2212,[dmpim],[TMeM],R134,323.11,0.15,0.215,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2213,2213,[dmpim],[TMeM],R134,323.1,0.2,0.278,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2214,2214,[dmpim],[TMeM],R134,323.06,0.25,0.337,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2215,2215,[dmpim],[TMeM],R134,323.07,0.3,0.39,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2216,2216,[dmpim],[TMeM],R134,323.11,0.35,0.44,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2217,2217,[dmpim],[TMeM],R134,348.09,0.01,0.01,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2218,2218,[dmpim],[TMeM],R134,348.1,0.05,0.046,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2219,2219,[dmpim],[TMeM],R134,348.14,0.1,0.089,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2220,2220,[dmpim],[TMeM],R134,348.08,0.15,0.131,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2221,2221,[dmpim],[TMeM],R134,348.13,0.2,0.17,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2222,2222,[dmpim],[TMeM],R134,348.08,0.25,0.207,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2223,2223,[dmpim],[TMeM],R134,348.12,0.3,0.243,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2224,2224,[dmpim],[TMeM],R134,348.13,0.35,0.277,FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCn1cc[n+](C)c1C,FC(F)C(F)F,Table S3. VLE HFCs
2225,2225,[empy],[PFBS],R32,303.15,0.0294,0.0248,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2226,2226,[empy],[PFBS],R32,303.15,0.0928,0.0834,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2227,2227,[empy],[PFBS],R32,303.15,0.2102,0.1772,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2228,2228,[empy],[PFBS],R32,303.15,0.2507,0.2003,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2229,2229,[empy],[PFBS],R32,303.15,0.3221,0.2507,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2230,2230,[empy],[PFBS],R32,303.15,0.3539,0.2666,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2231,2231,[empy],[PFBS],R32,303.15,0.4248,0.3096,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2232,2232,[empy],[PFBS],R32,303.15,0.4277,0.3134,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2233,2233,[empy],[PFBS],R32,303.15,0.5246,0.3634,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)F,Table S3. VLE HFCs
2234,2234,[empy],[PFBS],R134a,303.15,0.0259,0.033,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2235,2235,[empy],[PFBS],R134a,303.15,0.0503,0.0659,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2236,2236,[empy],[PFBS],R134a,303.15,0.0902,0.1079,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2237,2237,[empy],[PFBS],R134a,303.15,0.1477,0.1778,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2238,2238,[empy],[PFBS],R134a,303.15,0.2,0.2308,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2239,2239,[empy],[PFBS],R134a,303.15,0.245,0.2795,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2240,2240,[empy],[PFBS],R134a,303.15,0.2963,0.3226,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2241,2241,[empy],[PFBS],R134a,303.15,0.3454,0.3723,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2242,2242,[empy],[PFBS],R134a,303.15,0.4017,0.4176,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2243,2243,[empy],[PFBS],R134a,303.15,0.4545,0.4633,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2244,2244,[empy],[PFBS],R134a,303.15,0.5007,0.4989,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(C(F)(F)F)F,Table S3. VLE HFCs
2245,2245,[empy],[PFBS],R125,303.15,0.0486,0.0361,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2246,2246,[empy],[PFBS],R125,303.15,0.0956,0.0866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2247,2247,[empy],[PFBS],R125,303.15,0.1488,0.1229,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2248,2248,[empy],[PFBS],R125,303.15,0.2054,0.1694,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2249,2249,[empy],[PFBS],R125,303.15,0.2399,0.1926,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2250,2250,[empy],[PFBS],R125,303.15,0.3034,0.2371,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2251,2251,[empy],[PFBS],R125,303.15,0.3499,0.2687,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2252,2252,[empy],[PFBS],R125,303.15,0.3969,0.3007,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2253,2253,[empy],[PFBS],R125,303.15,0.4553,0.337,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2254,2254,[empy],[PFBS],R125,303.15,0.494,0.3587,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],CC[n+]1cccc(C)c1,C(F)(F)(C(F)(F)F),Table S3. VLE HFCs
2255,2255,[pmpy],[Tf2N],R32,283.15,0.0102,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2256,2256,[pmpy],[Tf2N],R32,283.15,0.1,0.14,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2257,2257,[pmpy],[Tf2N],R32,283.15,0.2494,0.313,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2258,2258,[pmpy],[Tf2N],R32,283.15,0.3996,0.455,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2259,2259,[pmpy],[Tf2N],R32,283.15,0.5493,0.573,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2260,2260,[pmpy],[Tf2N],R32,283.15,0.6996,0.6829999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2261,2261,[pmpy],[Tf2N],R32,283.15,0.8495,0.782,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2262,2262,[pmpy],[Tf2N],R32,298.05,0.0095,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2263,2263,[pmpy],[Tf2N],R32,298.05,0.1002,0.096,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2264,2264,[pmpy],[Tf2N],R32,298.05,0.2503,0.222,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2265,2265,[pmpy],[Tf2N],R32,298.05,0.3996,0.33,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2266,2266,[pmpy],[Tf2N],R32,298.05,0.5497,0.422,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2267,2267,[pmpy],[Tf2N],R32,298.05,0.6992,0.507,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2268,2268,[pmpy],[Tf2N],R32,298.05,0.8496,0.58,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2269,2269,[pmpy],[Tf2N],R32,298.05,1.0004,0.645,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2270,2270,[pmpy],[Tf2N],R32,323.15,0.0103,0.0069999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2271,2271,[pmpy],[Tf2N],R32,323.15,0.1003,0.0579999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2272,2272,[pmpy],[Tf2N],R32,323.15,0.2498,0.138,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2273,2273,[pmpy],[Tf2N],R32,323.15,0.4,0.208,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2274,2274,[pmpy],[Tf2N],R32,323.15,0.5494,0.272,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2275,2275,[pmpy],[Tf2N],R32,323.15,0.6994,0.33,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2276,2276,[pmpy],[Tf2N],R32,323.15,0.8503,0.382,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2277,2277,[pmpy],[Tf2N],R32,323.15,0.9994,0.433,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2278,2278,[pmpy],[Tf2N],R32,348.05,0.0103,0.003,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2279,2279,[pmpy],[Tf2N],R32,348.05,0.1002,0.037,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2280,2280,[pmpy],[Tf2N],R32,348.05,0.2502,0.09,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2281,2281,[pmpy],[Tf2N],R32,348.05,0.4002,0.139,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2282,2282,[pmpy],[Tf2N],R32,348.05,0.5493,0.184,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2283,2283,[pmpy],[Tf2N],R32,348.05,0.7003,0.226,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2284,2284,[pmpy],[Tf2N],R32,348.05,0.8493,0.265,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2285,2285,[pmpy],[Tf2N],R32,348.05,1.0002,0.304,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,C(F)F,Table S3. VLE HFCs
2286,2286,[pmpy],[Tf2N],R134,283.0,0.01,0.058,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2287,2287,[pmpy],[Tf2N],R134,283.08,0.05,0.258,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2288,2288,[pmpy],[Tf2N],R134,283.11,0.1,0.442,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2289,2289,[pmpy],[Tf2N],R134,283.02,0.15,0.584,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2290,2290,[pmpy],[Tf2N],R134,283.18,0.199,0.697,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2291,2291,[pmpy],[Tf2N],R134,283.13,0.25,0.803,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2292,2292,[pmpy],[Tf2N],R134,283.12,0.299,0.925,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2293,2293,[pmpy],[Tf2N],R134,298.14,0.01,0.035,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2294,2294,[pmpy],[Tf2N],R134,298.14,0.05,0.161,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2295,2295,[pmpy],[Tf2N],R134,298.07,0.1,0.292,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2296,2296,[pmpy],[Tf2N],R134,298.02,0.15,0.403,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2297,2297,[pmpy],[Tf2N],R134,298.06,0.2,0.496,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2298,2298,[pmpy],[Tf2N],R134,298.19,0.249,0.574,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2299,2299,[pmpy],[Tf2N],R134,298.22,0.3,0.645,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2300,2300,[pmpy],[Tf2N],R134,298.15,0.349,0.711,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2301,2301,[pmpy],[Tf2N],R134,323.2,0.01,0.018,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2302,2302,[pmpy],[Tf2N],R134,323.08,0.05,0.081,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2303,2303,[pmpy],[Tf2N],R134,323.09,0.1,0.154,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2304,2304,[pmpy],[Tf2N],R134,323.09,0.15,0.219,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2305,2305,[pmpy],[Tf2N],R134,323.09,0.2,0.279,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2306,2306,[pmpy],[Tf2N],R134,323.09,0.25,0.334,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2307,2307,[pmpy],[Tf2N],R134,323.01,0.299,0.385,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2308,2308,[pmpy],[Tf2N],R134,323.02,0.35,0.432,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2309,2309,[pmpy],[Tf2N],R134,348.09,0.01,0.005,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2310,2310,[pmpy],[Tf2N],R134,348.09,0.05,0.04,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
2311,2311,[pmpy],[Tf2N],R134,348.12,0.1,0.082,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CC)[N+]1=CC(=CC=C1)C,FC(F)C(F)F,Table S3. VLE HFCs
