model_family,seed,case_id,sample_id,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g_atom,P_g_graph
V7-A,44,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Anion,PF6_Core,Anion:PF6_Core,7,0.08003869652748108,0.1262441873550415,0.01803488390786307,0.3919337399549707,0.391626584620351
V7-A,44,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Refri,CH2F,Refri:CH2F,3,-0.033498503267765045,0.07983452081680298,0.026611506938934326,0.24785174649859243,0.24765750706888523
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.00870436243712902,0.015379696153104305,0.003075939230620861,0.03870192538447543,0.03865641504895278
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0006327120936475694,0.003102854359894991,0.0010342847866316636,0.007808115109693597,0.007798933397545907
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,CF3,Anion:CF3,8,-0.021206120029091835,0.0785016417503357,0.009812705218791962,0.1975438689643473,0.1973115733442277
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.04657144099473953,0.09538248926401138,0.015897081544001896,0.2400233363346513,0.2397410882950166
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.002556521911174059,0.02588379755616188,0.02588379755616188,0.06513475895186957,0.0650581657409469
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,CF3,Refri:CF3,8,0.08811654150485992,0.1265527606010437,0.015819095075130463,0.3184611353321421,0.3180866507819315
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.00841326080262661,0.05258513242006302,0.02629256621003151,0.13232679312999668,0.1321711875187989
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.009183813817799091,0.016254451125860214,0.0032508902251720427,0.03962878841492221,0.03958122782853732
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0006614415906369686,0.0032721562311053276,0.0010907187437017758,0.007977604776622679,0.007968030434930714
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,CF3,Anion:CF3,8,-0.021281570196151733,0.07788194715976715,0.009735243394970894,0.1898782789673083,0.18965039609097897
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.04631559178233147,0.09463667869567871,0.015772779782613117,0.230726764458714,0.2304498571735997
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0027806514408439398,0.025716260075569153,0.025716260075569153,0.06269693276424974,0.06262168688856007
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,CF3,Refri:CF3,8,0.09488434344530106,0.13592039048671722,0.016990048810839653,0.33137756262358364,0.33097985903930655
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.009226471185684204,0.0564858615398407,0.02824293076992035,0.13771404755929437,0.13754876971161506
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.008894836530089378,0.015466498211026192,0.0030932996422052385,0.03749710987983964,0.03745029588534478
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.000647602544631809,0.002996914554387331,0.0009989715181291103,0.007265745148842995,0.007256674088313556
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,CF3,Anion:CF3,8,-0.021776564419269562,0.07728607952594757,0.009660759940743446,0.1873730288928925,0.18713909939882786
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.04663309454917908,0.09424178302288055,0.01570696383714676,0.228480580740745,0.22819532972584664
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.003379433648660779,0.025704234838485718,0.025704234838485718,0.062317565680690135,0.06223976410648727
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Refri,CF3,Refri:CF3,8,0.09669286012649536,0.13810846209526062,0.017263557761907578,0.3348313307811164,0.33441330410849746
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.009339986369013786,0.05866776034235954,0.02933388017117977,0.14223461742576274,0.142057041857446
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.012909828685224056,0.022855864837765694,0.004571172967553138,0.052490425602542815,0.05241758861123227
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0009352286579087377,0.004628137685358524,0.0015427125617861748,0.010628909410167153,0.010614160476938625
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,CF3,Anion:CF3,8,-0.018860746175050735,0.07680261135101318,0.009600326418876648,0.17638368908010496,0.17613893478289028
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.045188166201114655,0.09374512732028961,0.015624187886714935,0.2152936091517243,0.21499486250299754
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0006997521268203855,0.026173671707510948,0.026173671707510948,0.06011004953259898,0.060026639365788094
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Refri,CF3,Refri:CF3,8,0.10255584120750427,0.1461186558008194,0.018264831975102425,0.33557384443328053,0.33510819400445546
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.010740336030721664,0.06510511785745621,0.032552558928728104,0.1495194064848897,0.14931192971963425
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.013519397005438805,0.02403685264289379,0.004807370528578758,0.06148858004773212,0.061403360090549
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.000984970829449594,0.004940023645758629,0.0016466745485862095,0.012637055437027877,0.012619541138886204
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,CF3,Anion:CF3,8,-0.01601661555469036,0.06663618236780167,0.008329522795975208,0.17046176113282388,0.170225510044023
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.03994098678231239,0.08212116360664368,0.013686860601107279,0.21007383192211912,0.2097826805742136
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0003253286995459348,0.023062005639076233,0.023062005639076233,0.05899482768676114,0.05891306393997128
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Refri,CF3,Refri:CF3,8,0.09296828508377075,0.13048672676086426,0.016310840845108032,0.33379759250527274,0.33333496649375904
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.008627014234662056,0.05963274836540222,0.02981637418270111,0.15254630362000937,0.1523348824186603
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.018184233456850052,0.032432809472084045,0.006486561894416809,0.06187886698674374,0.06178078557783323
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0012953117256984115,0.006686020642518997,0.0022286735475063324,0.01275632264806294,0.012736103174779644
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,CF3,Anion:CF3,8,-0.01984339952468872,0.08099207282066345,0.010124009102582932,0.15452554936272866,0.1542806178645903
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.048388272523880005,0.09955243766307831,0.016592072943846386,0.18993704673232192,0.1896359860624199
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0007259929552674294,0.028062455356121063,0.028062455356121063,0.05354062662371224,0.05345576178456886
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Refri,CF3,Refri:CF3,8,0.13426804542541504,0.18724066019058228,0.023405082523822784,0.35723824408168436,0.35667200180863573
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.014145923778414726,0.08916738629341125,0.04458369314670563,0.1701233080271614,0.16985365322331059
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.010688187554478645,0.019015023484826088,0.0038030046969652178,0.06187198374008811,0.061795036441053046
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0007901627104729414,0.003920608200132847,0.0013068694000442822,0.012757060594926433,0.012741195233949325
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,CF3,Anion:CF3,8,-0.012579042464494705,0.051149919629096985,0.006393739953637123,0.16643403034047038,0.1662270441032743
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.03062436357140541,0.06288789957761765,0.010481316596269608,0.20462762526797057,0.2043731394389971
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0004902484361082315,0.017472781240940094,0.017472781240940094,0.05685376290469775,0.05678305653274961
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Refri,CF3,Refri:CF3,8,0.07526763528585434,0.10599057376384735,0.013248821720480919,0.3448771473646881,0.34444823974956934
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.005761240143328905,0.046891700476408005,0.023445850238204002,0.15257843524288095,0.15238868056276184
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.021285923197865486,0.03823283687233925,0.00764656737446785,0.07121526171785574,0.07110571161547669
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.001511232228949666,0.008015698753297329,0.002671899584432443,0.014930623287871989,0.014907655580244239
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,CF3,Anion:CF3,8,-0.017595145851373672,0.07637220621109009,0.009546525776386261,0.14225642401199237,0.14203759162355947
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.04529939964413643,0.09397360682487488,0.015662267804145813,0.17504207252394954,0.17477280612650775
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0003811020287685096,0.026686016470193863,0.026686016470193863,0.049707314512850244,0.04963084998456634
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,CF3,Refri:CF3,8,0.14256325364112854,0.1992931365966797,0.02491164207458496,0.37121788604635514,0.3706468433170252
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.013691771775484085,0.09428954124450684,0.04714477062225342,0.17563055494430707,0.175360383287124
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.01192974578589201,0.02104799635708332,0.004209599271416664,0.06614240896883732,0.0660490023204682
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0008786352700553834,0.004260827787220478,0.0014202759290734928,0.01338946516651601,0.013370556495299507
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,CF3,Anion:CF3,8,-0.012378407642245293,0.048563402146101,0.006070425268262625,0.15260836951753606,0.15239285519726956
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.03017544187605381,0.06062585860490799,0.010104309767484665,0.19051411193271406,0.19024506692906085
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0009279015357606113,0.017229700461030006,0.017229700461030006,0.05414358093617283,0.054067119094144474
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,CF3,Refri:CF3,8,0.08145739138126373,0.1127367615699768,0.0140920951962471,0.3542703477841632,0.3537700453863677
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.006172001361846924,0.05375787615776062,0.02687893807888031,0.16893177715351104,0.1686932108334609
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.02508542686700821,0.04513395577669144,0.009026791155338287,0.07493872068140385,0.07480837042488307
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0017860180232673883,0.009497157298028469,0.003165719099342823,0.015768722368267526,0.01574129386419088
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,CF3,Anion:CF3,8,-0.01936323195695877,0.08342266082763672,0.01042783260345459,0.13851184481131323,0.13827091389685206
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.04969619959592819,0.10277469456195831,0.017129115760326385,0.17064323293533776,0.17034641189296604
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0002857258659787476,0.02923530898988247,0.02923530898988247,0.04854120620995431,0.04845677244028541
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,CF3,Refri:CF3,8,0.16079401969909668,0.2227538824081421,0.02784423530101776,0.36985215869562144,0.36920882874119504
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.017766818404197693,0.1094604879617691,0.05473024398088455,0.1817440725471127,0.1814279424309026
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.010236814618110657,0.01774623617529869,0.0035492472350597383,0.06890535791299454,0.06881931105874314
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0007528294809162617,0.0034576356410980225,0.0011525452136993408,0.013425360680943126,0.013408595510733225
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,CF3,Anion:CF3,8,-0.009587414562702179,0.037912517786026,0.00473906472325325,0.14720730534766047,0.14702347747227257
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.023698609322309494,0.0474143847823143,0.00790239746371905,0.18410130020682083,0.1838714002654202
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.000631919305305928,0.013559460639953613,0.013559460639953613,0.05264888167123922,0.052583135395697284
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,CF3,Refri:CF3,8,0.06704859435558319,0.09365247189998627,0.011706558987498283,0.36363525380595824,0.3631811574826445
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-0.00389042217284441,0.04380238801240921,0.021901194006204605,0.17007658376822643,0.16986419745374626
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.008095662109553814,0.01565861701965332,0.003131723403930664,0.06946245182296366,0.06941323614548327
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0006457310519181192,0.0038184840232133865,0.0012728280077377956,0.016938996730446167,0.016926995078070696
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,CF3,Anion:CF3,8,-0.009639951400458813,0.04711102694272995,0.005888878367841244,0.20898700282613936,0.2088389309303344
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.027242586016654968,0.05804158002138138,0.00967359667023023,0.25747551338050134,0.2572930863066927
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0012137491721659899,0.016704585403203964,0.016704585403203964,0.07410242279610509,0.07404991959696458
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,CF3,Refri:CF3,8,0.039910271763801575,0.05970098823308945,0.007462623529136181,0.26483673581896633,0.26464909315688107
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0015568539965897799,0.02439037337899208,0.01219518668949604,0.108196984041177,0.10812032409423913
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.008246544748544693,0.015875020995736122,0.0031750041991472243,0.06647780514559129,0.06643268678264444
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0006587609532289207,0.003837584052234888,0.001279194684078296,0.016070162359018026,0.01605925556965666
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,CF3,Anion:CF3,8,-0.010638970881700516,0.050540801137685776,0.006317600142210722,0.21164328102845184,0.2114996391264999
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.029181476682424545,0.06209931522607803,0.010349885871013006,0.26004539952310407,0.2598689071931807
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.001030201674439013,0.017722666263580322,0.017722666263580322,0.07421495409971933,0.07416458454814012
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,CF3,Refri:CF3,8,0.04273831844329834,0.06288830190896988,0.007861037738621235,0.26334933864745785,0.26317060394018404
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0012115391436964273,0.02583814226090908,0.01291907113045454,0.10819910014645832,0.10812566561804335
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.004730788990855217,0.009180951863527298,0.0018361903727054595,0.06274290189787825,0.06265421877502689
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.00040768642793409526,0.002266332972794771,0.0007554443242649237,0.015488187880048163,0.015466296306229232
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,CF3,Anion:CF3,8,-0.006649337708950043,0.031235970556735992,0.003904496319591999,0.21346756474261003,0.21316584184334625
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.018672896549105644,0.03897770121693611,0.006496283536156018,0.2663747855355217,0.26599828162646433
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0005006461287848651,0.011292067356407642,0.011292067356407642,0.07717032883942333,0.07706125346123816
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,CF3,Refri:CF3,8,0.02220703661441803,0.03898507356643677,0.004873134195804596,0.2664251683943311,0.26604859327228997
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.004301272798329592,0.01438844483345747,0.007194222416728735,0.09833106589253068,0.09819208115110374
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.005622389726340771,0.010676734149456024,0.002135346829891205,0.05828072774337799,0.05822392953294671
V7-A,44,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-0.0004761012096423656,0.002529697958379984,0.0008432326527933279,0.013808776721562804,0.013795319205907142
