sample_id,npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet,refrigerant_species_id,refrigerant_inchikey,refrigerant_formula
[omim]__[Tf2N]__R134a__343__0.19966__#2063,2063,2063,[omim],[Tf2N],R134a,343.0,0.19966,0.1183,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[omim]__[Tf2N]__R134a__343__0.299752__#2064,2064,2064,[omim],[Tf2N],R134a,343.0,0.299752,0.17056,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[omim]__[Tf2N]__R134a__343__0.348867__#2065,2065,2065,[omim],[Tf2N],R134a,343.0,0.348867,0.19582,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[omim]__[TFES]__R23__298.1__0.0521__#2066,2066,2066,[omim],[TFES],R23,298.1,0.0521,0.014,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.1018__#2067,2067,2067,[omim],[TFES],R23,298.1,0.1018,0.03,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.2502__#2068,2068,2068,[omim],[TFES],R23,298.1,0.2502,0.075,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.5013__#2069,2069,2069,[omim],[TFES],R23,298.1,0.5013,0.145,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.7499__#2070,2070,2070,[omim],[TFES],R23,298.1,0.7499,0.209,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.001__#2071,2071,2071,[omim],[TFES],R23,298.1,1.001,0.268,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.2511__#2072,2072,2072,[omim],[TFES],R23,298.1,1.2511,0.323,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.4997__#2073,2073,2073,[omim],[TFES],R23,298.1,1.4997,0.372,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.7507__#2074,2074,2074,[omim],[TFES],R23,298.1,1.7507,0.419,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.9995__#2075,2075,2075,[omim],[TFES],R23,298.1,1.9995,0.462,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.7502__#2076,2076,2076,[omim],[TFES],R23,298.1,1.7502,0.419,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.5007__#2077,2077,2077,[omim],[TFES],R23,298.1,1.5007,0.372,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__1.0007__#2078,2078,2078,[omim],[TFES],R23,298.1,1.0007,0.268,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.7506__#2079,2079,2079,[omim],[TFES],R23,298.1,0.7506,0.209,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.4999__#2080,2080,2080,[omim],[TFES],R23,298.1,0.4999,0.145,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.25__#2081,2081,2081,[omim],[TFES],R23,298.1,0.25,0.075,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.1001__#2082,2082,2082,[omim],[TFES],R23,298.1,0.1001,0.03,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__298.1__0.0501__#2083,2083,2083,[omim],[TFES],R23,298.1,0.0501,0.014,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__0.0524__#2084,2084,2084,[omim],[TFES],R23,323.2,0.0524,0.008,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__0.1004__#2085,2085,2085,[omim],[TFES],R23,323.2,0.1004,0.018,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.2527__#2086,2086,2086,[omim],[TFES],R23,323.1,0.2527,0.049,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__0.5008__#2087,2087,2087,[omim],[TFES],R23,323.2,0.5008,0.097,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.7501__#2088,2088,2088,[omim],[TFES],R23,323.1,0.7501,0.142,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__1.0011__#2089,2089,2089,[omim],[TFES],R23,323.1,1.0011,0.184,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__1.2504__#2090,2090,2090,[omim],[TFES],R23,323.1,1.2504,0.224,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__1.4996__#2091,2091,2091,[omim],[TFES],R23,323.2,1.4996,0.259,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__1.7504__#2092,2092,2092,[omim],[TFES],R23,323.1,1.7504,0.294,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__2.0007__#2093,2093,2093,[omim],[TFES],R23,323.1,2.0007,0.328,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__1.7506__#2094,2094,2094,[omim],[TFES],R23,323.2,1.7506,0.294,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__1.5009__#2095,2095,2095,[omim],[TFES],R23,323.1,1.5009,0.262,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.2__1.2506__#2096,2096,2096,[omim],[TFES],R23,323.2,1.2506,0.224,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__1.0014__#2097,2097,2097,[omim],[TFES],R23,323.1,1.0014,0.183,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.7509__#2098,2098,2098,[omim],[TFES],R23,323.1,0.7509,0.142,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.5002__#2099,2099,2099,[omim],[TFES],R23,323.1,0.5002,0.097,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.2507__#2100,2100,2100,[omim],[TFES],R23,323.1,0.2507,0.048,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.1001__#2101,2101,2101,[omim],[TFES],R23,323.1,0.1001,0.017,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[omim]__[TFES]__R23__323.1__0.0511__#2102,2102,2102,[omim],[TFES],R23,323.1,0.0511,0.007,FC(F)C(F)(F)S(=O)(=O)[O-],C(CCCCCCC)[N+]1=CN(C=C1)C,FC(F)F,Table S3. VLE HFCs,REF_R23,XPDWGBQVDMORPB-UHFFFAOYSA-N,CHF3
[doim]__[I]__R32__298__0.01002__#2103,2103,2103,[doim],[I],R32,298.0,0.01002,0.007,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__0.1001__#2104,2104,2104,[doim],[I],R32,298.0,0.1001,0.064,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__0.25003__#2105,2105,2105,[doim],[I],R32,298.0,0.25003,0.15,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__0.40024__#2106,2106,2106,[doim],[I],R32,298.0,0.40024,0.225,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__0.55024__#2107,2107,2107,[doim],[I],R32,298.0,0.55024,0.293,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__0.7001__#2108,2108,2108,[doim],[I],R32,298.0,0.7001,0.355,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__297.9__0.84988__#2109,2109,2109,[doim],[I],R32,297.9,0.84988,0.413,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[doim]__[I]__R32__298__1.00024__#2110,2110,2110,[doim],[I],R32,298.0,1.00024,0.468,[I-],CCCCCCCCn1cc[n+](CCCCCCCC)c1,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[C8H4F13C1im]__[BEI]__R134a__303__0.024823__#2111,2111,2111,[C8H4F13C1im],[BEI],R134a,303.0,0.024823,0.04052,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__303__0.049885__#2112,2112,2112,[C8H4F13C1im],[BEI],R134a,303.0,0.049885,0.08224,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__303__0.099873__#2113,2113,2113,[C8H4F13C1im],[BEI],R134a,303.0,0.099873,0.16033,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__303__0.199992__#2114,2114,2114,[C8H4F13C1im],[BEI],R134a,303.0,0.199992,0.30117,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__303__0.299911__#2115,2115,2115,[C8H4F13C1im],[BEI],R134a,303.0,0.299911,0.41938,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__303__0.349601__#2116,2116,2116,[C8H4F13C1im],[BEI],R134a,303.0,0.349601,0.47614,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.024892__#2117,2117,2117,[C8H4F13C1im],[BEI],R134a,323.0,0.024892,0.02084,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.049934__#2118,2118,2118,[C8H4F13C1im],[BEI],R134a,323.0,0.049934,0.05043,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.099935__#2119,2119,2119,[C8H4F13C1im],[BEI],R134a,323.0,0.099935,0.10631,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.199951__#2120,2120,2120,[C8H4F13C1im],[BEI],R134a,323.0,0.199951,0.20583,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.299648__#2121,2121,2121,[C8H4F13C1im],[BEI],R134a,323.0,0.299648,0.29278,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__323__0.349116__#2122,2122,2122,[C8H4F13C1im],[BEI],R134a,323.0,0.349116,0.33202,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.024864__#2123,2123,2123,[C8H4F13C1im],[BEI],R134a,343.0,0.024864,0.02158,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.049948__#2124,2124,2124,[C8H4F13C1im],[BEI],R134a,343.0,0.049948,0.04324,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.099886__#2125,2125,2125,[C8H4F13C1im],[BEI],R134a,343.0,0.099886,0.08424,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.199529__#2126,2126,2126,[C8H4F13C1im],[BEI],R134a,343.0,0.199529,0.15871,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.299281__#2127,2127,2127,[C8H4F13C1im],[BEI],R134a,343.0,0.299281,0.22545,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[BEI]__R134a__343__0.34985__#2128,2128,2128,[C8H4F13C1im],[BEI],R134a,343.0,0.34985,0.25645,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.024809__#2129,2129,2129,[C8H4F13C1im],[Tf2N],R134a,303.0,0.024809,0.04465,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.049982__#2130,2130,2130,[C8H4F13C1im],[Tf2N],R134a,303.0,0.049982,0.08407,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.099533__#2131,2131,2131,[C8H4F13C1im],[Tf2N],R134a,303.0,0.099533,0.15849,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.19885__#2132,2132,2132,[C8H4F13C1im],[Tf2N],R134a,303.0,0.19885,0.28974,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.299191__#2133,2133,2133,[C8H4F13C1im],[Tf2N],R134a,303.0,0.299191,0.40547,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[C8H4F13C1im]__[Tf2N]__R134a__303__0.34931__#2134,2134,2134,[C8H4F13C1im],[Tf2N],R134a,303.0,0.34931,0.4586,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc[n+](C)c1,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
