case_id,sample_id,seed,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g,group_rank
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Anion,CF3,Anion:CF3,8,-0.0027285441756248474,0.05283218063414097,0.006604022579267621,0.22152377453782035,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.011992499232292175,0.03801566595211625,0.00760313319042325,0.15939856565071767,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Refri,CHF2,Refri:CHF2,6,-0.02281207637861371,0.03114336170256138,0.00519056028376023,0.1305831967058683,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.02364608272910118,0.024158596992492676,0.012079298496246338,0.10129628436833173,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Anion,Other,Anion:Other,4,-0.01692315563559532,0.017665475606918335,0.004416368901729584,0.07407081798402039,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.003547988599166274,0.01008618122432381,0.0033620604081079364,0.04229106027171717,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.007062558084726334,0.007127502467483282,0.007127502467483282,0.029885407542769644,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.149__0.01,46,Refri,CHF2,Refri:CHF2,6,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Refri,CF3,Refri:CF3,4,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,42,Refri,CH2F,Refri:CH2F,2,0.0,0.0,0.0,0.0,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Anion,CF3,Anion:CF3,8,-4.97084869793829e-10,6.088199527853888e-10,7.61024940981736e-11,0.2535089001288828,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-3.349042917988321e-10,4.2044533132834516e-10,7.007422188805752e-11,0.17507086129771549,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Refri,CF3,Refri:CF3,4,-2.301343976496284e-10,2.8043171257374766e-10,7.010792814343692e-11,0.11677004784514662,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Anion,Other,Anion:Other,4,-1.9861737254878165e-10,2.469484061684568e-10,6.17371015421142e-11,0.10282780409861846,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,-1.9207335721915797e-10,2.2911336716724406e-10,1.1455668358362203e-10,0.09540140307436201,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.0228877120321833e-10,2.241678145192827e-10,4.4833562903856536e-11,0.09334210523667087,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.566144922082735e-10,1.9450779181751088e-10,6.483593060583696e-11,0.08099185341176991,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Refri,CH2F,Refri:CH2F,2,-1.1095502294722337e-10,1.350746250960988e-10,6.75373125480494e-11,0.0562442467379249,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-4.4689949657561456e-11,6.106330024957529e-11,6.106330024957529e-11,0.025426384292576484,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-4.382339192398774e-18,8.101732621710546e-18,1.6203465243421092e-18,8.101467127512096e-06,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Anion,CF3,Anion:CF3,8,-1.50006011686315e-18,6.306410049154469e-18,7.883012561443086e-19,6.306203387769889e-06,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-2.476617088635278e-18,6.067313337999651e-18,1.0112188896666085e-18,6.067114511826704e-06,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Refri,CF3,Refri:CF3,4,-7.199231527517854e-19,3.1408512113757256e-18,7.852128028439314e-19,3.1407482855185353e-06,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Anion,Other,Anion:Other,4,-1.1758662954631448e-18,2.555722567812226e-18,6.389306419530565e-19,2.55563881665105e-06,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,3.498328273233633e-19,2.377809666532177e-18,1.1889048332660884e-18,2.3777317455860087e-06,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.2493732094591809e-19,2.0320271290781795e-18,6.773423763593932e-19,2.031960539443708e-06,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Refri,CH2F,Refri:CH2F,2,-1.9114752612460761e-19,1.4720724866868124e-18,7.360362433434062e-19,1.472024246795031e-06,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-3.818827673373429e-19,7.171867358878834e-19,7.171867358878834e-19,7.171632336413302e-07,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Anion,CF3,Anion:CF3,8,0.004246152937412262,0.07707854360342026,0.009634817950427532,0.23453908629780093,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0037375912070274353,0.06567041948437691,0.010945069914062818,0.19982578111368995,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.015212988946586847,0.04237836226820946,0.008475672453641891,0.12895135144642253,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0382729172706604,0.03863636776804924,0.01931818388402462,0.1175649924161511,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Refri,CF3,Refri:CF3,4,-0.001902727410197258,0.03566957404837012,0.00891739351209253,0.10853745951636344,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Refri,CH2F,Refri:CH2F,2,0.017377151641994715,0.025463224854320288,0.012731612427160144,0.07748098513971832,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Anion,Other,Anion:Other,4,-0.022578969597816467,0.023023701272904873,0.005755925318226218,0.07005786055746141,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0041222377913072705,0.011938744690269232,0.0039795815634230776,0.03632790839439547,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.008548285812139511,0.008779434487223625,0.008779434487223625,0.02671457511495405,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Refri,CF3,Refri:CF3,4,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.1__0.0103,46,Refri,CH2F,Refri:CH2F,2,0.0,0.0,0.0,0.0,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,42,Refri,CHF2,Refri:CHF2,6,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Anion,CF3,Anion:CF3,8,6.981011740903043e-10,9.657800392748328e-10,1.207225049093541e-10,0.2565271278889532,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,4.716485257905134e-10,6.662737028761967e-10,1.1104561714603278e-10,0.17697329871831244,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Refri,CHF2,Refri:CHF2,6,4.653326335368746e-10,6.373965522055158e-10,1.062327587009193e-10,0.16930305060599016,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Anion,Other,Anion:Other,4,2.778792196345137e-10,3.934401693328482e-10,9.836004233321205e-11,0.10450420647633385,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,2.7117154355327244e-10,3.6096825528630916e-10,1.8048412764315458e-10,0.09587912984535457,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,1.1011098586741208e-10,3.4444733523764093e-10,6.888946704752819e-11,0.09149090064427264,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,2.088318129533917e-10,2.986700262108677e-10,9.955667540362256e-11,0.0793316913734529,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,6.562884957705961e-11,9.68500696307828e-11,9.68500696307828e-11,0.02572497793274414,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,7.060695421925049e-18,1.3053123065094509e-17,2.610624613018902e-18,1.3052432613601719e-05,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Anion,CF3,Anion:CF3,8,2.4162098979581202e-18,1.01598549726693e-17,1.2699818715836626e-18,1.0159317562043702e-05,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,3.989210180850737e-18,9.774682869927352e-18,1.6291138116545587e-18,9.774165833173355e-06,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Refri,CHF2,Refri:CHF2,6,1.3872687929145338e-18,7.533387782968477e-18,1.2555646304947461e-18,7.532989300642478e-06,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Anion,Other,Anion:Other,4,1.89409181510403e-18,4.1167728567386245e-18,1.0291932141846561e-18,4.116555097973136e-06,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,-5.637099389747812e-19,3.831530375847676e-18,1.915765187923838e-18,3.8313277051263105e-06,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,2.012742007632571e-19,3.2735004793441434e-18,1.0911668264480478e-18,3.273327325894096e-06,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,6.1524494549806e-19,1.1554473420422733e-18,1.1554473420422733e-18,1.1553862240754713e-06,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.007127031683921814,0.07251384481787682,0.01208564080297947,0.24105271661358513,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Anion,CF3,Anion:CF3,8,-0.0035063857212662697,0.06660250388085842,0.008325312985107303,0.22140205824239795,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.015109961852431297,0.048005832359194756,0.009601166471838951,0.15958244018840692,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Refri,CHF2,Refri:CHF2,6,-0.028717872221022844,0.03922568820416927,0.006537614700694879,0.13039521937363074,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.029793288558721542,0.030434656888246536,0.015217328444123268,0.10117180712924437,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Anion,Other,Anion:Other,4,-0.021393489092588425,0.022317927330732346,0.005579481832683086,0.07418992918896132,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0044767584186047316,0.012736449483782053,0.004245483161260684,0.042338890673749977,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.008902426809072495,0.00898461788892746,0.00898461788892746,0.029866938586699414,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.123__0.05,46,Refri,CHF2,Refri:CHF2,6,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Refri,CF3,Refri:CF3,4,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,42,Refri,CH2F,Refri:CH2F,2,0.0,0.0,0.0,0.0,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Anion,CF3,Anion:CF3,8,-5.679364756261407e-10,6.87050333292305e-10,8.588129166153813e-11,0.2532381138133545,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-3.8253952783229295e-10,4.745325521415822e-10,7.90887586902637e-11,0.1749067319005949,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Refri,CF3,Refri:CF3,4,-2.63393869215367e-10,3.17193188381637e-10,7.929829709540925e-11,0.11691342081925081,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Anion,Other,Anion:Other,4,-2.2700588631074936e-10,2.7853858108883855e-10,6.963464527220964e-11,0.10266581861794372,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,-2.1934420946223554e-10,2.5875952769371935e-10,1.2937976384685967e-10,0.09537550824025758,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.1946787743105647e-10,2.5394280081525444e-10,5.078856016305089e-11,0.09360012327885099,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.7979787103605815e-10,2.2027893398224307e-10,7.342631132741435e-11,0.08119204525696203,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Refri,CH2F,Refri:CH2F,2,-1.2706816154839373e-10,1.5284194743170332e-10,7.642097371585166e-11,0.056335619973707576,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-5.0837799248082405e-11,6.892267312430533e-11,6.892267312430533e-11,0.02540403067317593,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-7.545254929626469e-18,1.3949088708664996e-17,2.7898177417329994e-18,1.3948301697980693e-05,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Anion,CF3,Anion:CF3,8,-2.5827156942477275e-18,1.0858006163012019e-17,1.3572507703765024e-18,1.0857393551891752e-05,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-4.26409429252099e-18,1.0446345875899745e-17,1.7410576459832906e-18,1.0445756490744342e-05,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Refri,CF3,Refri:CF3,4,-1.2395215142130684e-18,5.407733993210587e-18,1.3519334983026467e-18,5.40742888765714e-06,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Anion,Other,Anion:Other,4,-2.0245379909084892e-18,4.40029397477485e-18,1.1000734936937125e-18,4.400045709211088e-06,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,6.023220578845089e-19,4.093972863924519e-18,2.0469864319622596e-18,4.0937418810658925e-06,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-2.1510979170988096e-19,3.498625334471116e-18,1.1662084448237053e-18,3.4984279412523822e-06,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Refri,CH2F,Refri:CH2F,2,-3.29106692627202e-19,2.5345284427598157e-18,1.2672642213799079e-18,2.534385444101926e-06,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-6.575035350418628e-19,1.2348102553354844e-18,1.2348102553354844e-18,1.2347405870665147e-06,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Anion,CF3,Anion:CF3,8,0.004651470109820366,0.11496186256408691,0.014370232820510864,0.23125287544520468,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.006063960492610931,0.10090011730790138,0.016816686217983563,0.2029668077724745,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.02292840089648962,0.06558243557810783,0.013116487115621567,0.1319231131774921,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.05637802928686142,0.05695837549865246,0.02847918774932623,0.11457528454193493,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Refri,CF3,Refri:CF3,4,-0.0036096759140491486,0.0537198344245553,0.013429958606138825,0.10806075947311158,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Refri,CH2F,Refri:CH2F,2,0.02558252215385437,0.038437241688370705,0.019218620844185352,0.07731888181320036,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Anion,Other,Anion:Other,4,-0.03419771417975426,0.03491269052028656,0.00872817263007164,0.07022902980407128,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.006308734882622957,0.01830361387692392,0.006101204625641306,0.03681884796984566,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.013028085231781006,0.013350025750696659,0.013350025750696659,0.026854400000653384,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
