case_id,sample_id,seed,atom_idx,local_atom_idx,component,atom_symbol,primary_group_id,overlapping_group_ids,a_i_signed,a_i_abs
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0037988892290741205,0.0038317758589982986
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.002454014029353857,0.002635545562952757
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.004094906151294708,0.00412819255143404
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0031144972890615463,0.0032373794820159674
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.0007198414532467723,0.0008166446350514889
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.0006333062192425132,0.0007373268017545342
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,9,1,Anion,B,BF4_Core,BF4_Core,0.0004233677755109966,0.0012369074393063784
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,8,0,Anion,F,BF4_Core,BF4_Core,-0.001277667935937643,0.001717180130071938
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,10,2,Anion,F,BF4_Core,BF4_Core,-0.001277667935937643,0.001717180130071938
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,11,3,Anion,F,BF4_Core,BF4_Core,-0.001277667935937643,0.001717180130071938
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,12,4,Anion,F,BF4_Core,BF4_Core,-0.001277667935937643,0.001717180130071938
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,16,3,Refri,C,CF3,CF3;Alkyl_Chain,0.006024311296641827,0.006310645490884781
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,17,4,Refri,F,CF3,CF3,-0.0024231579154729843,0.00248505687341094
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,18,5,Refri,F,CF3,CF3,-0.0024231579154729843,0.00248505687341094
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,19,6,Refri,F,CF3,CF3,-0.0024231579154729843,0.00248505687341094
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,14,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.002509460086002946,0.005561094731092453
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,15,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,-0.002202727599069476,0.0022604758851230145
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,45,13,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0027129678055644035,0.003498838283121586
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,9,1,Anion,B,BF4_Core,BF4_Core,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,8,0,Anion,F,BF4_Core,BF4_Core,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,10,2,Anion,F,BF4_Core,BF4_Core,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,11,3,Anion,F,BF4_Core,BF4_Core,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,12,4,Anion,F,BF4_Core,BF4_Core,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,16,3,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,17,4,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,18,5,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,19,6,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,14,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,15,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,0.0,0.0
Case1_R1234yf,[emim]__[BF4]__R1234yf__313.15__0.3919,46,13,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,11,1,Anion,C,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,12,2,Anion,O,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,13,3,Anion,O,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,10,0,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,17,3,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,18,4,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,19,5,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,20,6,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,15,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,16,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,42,14,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-2.894950772158733e-11,5.8591777263306e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.577309025919572e-11,5.658689836152142e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.5270119330400576e-11,5.548292381085673e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-1.6454762899464903e-12,2.997265630133583e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.577995455999016e-11,5.6601948822398995e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,-6.621372894421995e-11,8.424430597564481e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-6.781909756004012e-11,8.628638081820128e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,-6.962905252372309e-11,8.858869193772989e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,-5.347192827409586e-11,6.966181798073734e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,-5.188619672802375e-11,6.759665049926866e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,11,1,Anion,C,Carboxylate_COO,Carboxylate_COO,-6.796868623482055e-11,9.724693966761677e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,12,2,Anion,O,Carboxylate_COO,Carboxylate_COO,-4.469932757267259e-11,6.354287929166702e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,13,3,Anion,O,Carboxylate_COO,Carboxylate_COO,-2.6070702888181252e-11,4.76336955990142e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,10,0,Anion,C,Alkyl_Chain,Alkyl_Chain,-5.991034057739597e-11,7.63672458603537e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,17,3,Refri,C,CF3,CF3;Alkyl_Chain,-9.695683145238831e-11,1.1730028059986353e-10
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,18,4,Refri,F,CF3,CF3,-5.288291332616879e-11,6.817138520354149e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,19,5,Refri,F,CF3,CF3,-5.288291332616879e-11,6.817138520354149e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,20,6,Refri,F,CF3,CF3,-5.288291332616879e-11,6.817138520354149e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,15,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,-5.979385042653718e-11,8.591993089224204e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,16,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,-5.222991483755379e-11,6.732025353839433e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,43,14,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,-3.7359837445904986e-11,5.680615353109708e-11
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,1.8067052757184486e-19,2.62391616469171e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,7.022582454816209e-20,1.6977823911514073e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,6.885555462702825e-20,1.6646554878292778e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,1.5287897797477359e-19,2.3565158145171657e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,7.024448781073282e-20,1.6982341093140437e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,8.750183091463019e-21,9.579446195831634e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,8.96230483538172e-21,9.811670044222508e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,9.201452120876177e-21,1.0073489510201733e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,3.3092701342505003e-21,7.84617000158346e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,3.2111619899577363e-21,7.613539671469699e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,11,1,Anion,C,Carboxylate_COO,Carboxylate_COO,6.018974557363277e-20,1.4417496997918435e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,12,2,Anion,O,Carboxylate_COO,Carboxylate_COO,9.504966336489477e-20,1.1710488989732125e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,13,3,Anion,O,Carboxylate_COO,Carboxylate_COO,7.412042351660902e-20,9.25852919872947e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,10,0,Anion,C,Alkyl_Chain,Alkyl_Chain,-1.2591682557580305e-20,8.415660588871491e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,17,3,Refri,C,CF3,CF3;Alkyl_Chain,-2.383281828175733e-20,1.405029601436966e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,18,4,Refri,F,CF3,CF3,3.7092668903824415e-20,8.272299848958394e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,19,5,Refri,F,CF3,CF3,3.7092668903824415e-20,8.272299848958394e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,20,6,Refri,F,CF3,CF3,3.7092668903824415e-20,8.272299848958394e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,15,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,5.871978100164069e-20,1.4435057783828995e-19
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,16,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,3.663180005566167e-20,8.169515549265292e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,44,14,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,3.54420849214374e-20,8.59751560030642e-20
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.011516736820340157,0.012890409678220749
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.014539332129061222,0.014675481244921684
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.012635559774935246,0.012754550203680992
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.009184690192341805,0.00965847261250019
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.014610962942242622,0.014734191820025444
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.008239250630140305,0.008707565255463123
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.008638344705104828,0.009109542705118656
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,0.00931145902723074,0.009778513573110104
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.002473621629178524,0.002784938085824251
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.002432390348985791,0.0028498524334281683
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,11,1,Anion,C,Carboxylate_COO,Carboxylate_COO,0.0066908905282616615,0.009853912517428398
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,12,2,Anion,O,Carboxylate_COO,Carboxylate_COO,0.009508227929472923,0.00987684354186058
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,13,3,Anion,O,Carboxylate_COO,Carboxylate_COO,0.01264992356300354,0.012758668512105942
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,10,0,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0026391667779535055,0.0038657658733427525
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,17,3,Refri,C,CF3,CF3;Alkyl_Chain,0.025088896974921227,0.026370756328105927
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,18,4,Refri,F,CF3,CF3,-0.01023995503783226,0.010471045970916748
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,19,5,Refri,F,CF3,CF3,-0.01023995503783226,0.010471045970916748
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,20,6,Refri,F,CF3,CF3,-0.01023995503783226,0.010471045970916748
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,15,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.009905003011226654,0.022451169788837433
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,16,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,-0.009099247865378857,0.009304536506533623
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,45,14,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.009560588747262955,0.01242852583527565
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,11,1,Anion,C,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,12,2,Anion,O,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,13,3,Anion,O,Carboxylate_COO,Carboxylate_COO,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,10,0,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,17,3,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,18,4,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,19,5,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,20,6,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,15,1,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,16,2,Refri,F,Halogenated_Alkene,Halogenated_Alkene,0.0,0.0
Case1_R1234yf,[bmim]__[Ac]__R1234yf__313.15__0.561,46,14,0,Refri,C,Halogenated_Alkene,Halogenated_Alkene;Alkene_C=C,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,6,6,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,7,7,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,8,8,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,2,2,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,3,3,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,9,9,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,11,1,Anion,P,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,10,0,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,12,2,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,13,3,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,14,4,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,15,5,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,16,6,Anion,F,PF6_Core,PF6_Core,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,20,3,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,21,4,Refri,F,CF3,CF3,0.0,0.0
Case1_R1234yf,[bmim]__[PF6]__R1234yf__313.15__0.23,42,22,5,Refri,F,CF3,CF3,0.0,0.0
