case_id,sample_id,seed,top_group_name,top_group_component,top_k_atoms,delta_y_top,delta_y_rand_mean,delta_y_rand_comp_mean,delta_y_rand_glob_mean,r_faith,r_faith_comp,r_faith_glob,y_orig,y_base,comp_rel_err
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.2914339701334636e-08,1.0,1.0,1.1538461538461537,0.2475186288356781,0.24751867353916168,0.004394248520611654
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478615641593933,0.24786154925823212,0.018558225178821885
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855391502380371,0.2855391502380371,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,45,Refri:Alkene_C=C,Refri,2,0.19743900001049042,0.0009151180585225423,0.0009151180585225423,0.001114487648010254,215.75249026257399,215.75249026257399,177.15674136271258,0.4441375732421875,0.2647814154624939,0.014613686431510849
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143146336078644,0.3143146336078644,6.897731819813547e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4404455820719401e-08,1.4404455820719401e-08,1.0927518208821614e-08,1.0344827586206897,1.0344827586206897,1.3636363636363638,0.21142424643039703,0.21142429113388062,0.013457452041620854
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20599094033241272,0.20599091053009033,0.005583373763329291
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24188309907913208,0.24188309907913208,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,45,Refri:Alkene_C=C,Refri,2,0.15902794897556305,0.0001992662747701009,0.0001992662747701009,0.00045288602511088055,798.0675563842304,798.0675563842304,351.14342275548927,0.34541696310043335,0.1988285630941391,0.016593949141544887
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746094763278961,0.2746094763278961,5.940995336289109e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.1920928955078126e-08,1.1920928955078126e-08,9.437402089436849e-09,1.25,1.25,1.4901161193847656,0.23826131224632263,0.2382613569498062,0.004049006463446858
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,43,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.5397866566975913e-08,1.0,1.0,0.9677419354838709,0.22668826580047607,0.2266882210969925,0.01347624234426803
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674597203731537,0.2674597203731537,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,45,Refri:Alkene_C=C,Refri,2,0.1955004185438156,0.0003008842468261719,0.0003008842468261719,0.0005537072817484537,649.7529219492868,649.7529219492868,353.075397394955,0.4329741597175598,0.2534417510032654,0.0060853822673829884
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974969446659088,0.2974969446659088,2.5106750742097153e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18284744024276733,0.18284747004508972,0.005945459236045281
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,43,Anion:CF3,Anion,8,1.4901161193847656e-08,4.470348358154297e-09,4.470348358154297e-09,2.483526865641276e-09,1.4901161193847656,1.4901161193847656,1.4901161193847656,0.16512957215309143,0.16512955725193024,0.0027124027468516942
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20575648546218872,0.20575648546218872,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,45,Refri:Alkene_C=C,Refri,2,0.12743881344795227,0.0005547473827997843,0.0005547473827997843,0.0003824174404144287,229.72404629432316,229.72404629432316,333.2452968406615,0.2867739498615265,0.16783276200294495,0.013054735099238187
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278634011745453,0.2278634011745453,1.4218861529158617e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.2914339701334636e-08,1.0,1.0,1.1538461538461537,0.2177693098783493,0.21776935458183289,0.013230131656882804
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,43,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.0,1.0,1.0,0.18401536345481873,0.18401534855365753,0.0067358687516616556
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22882884740829468,0.22882884740829468,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,45,Refri:Alkene_C=C,Refri,2,0.17907345294952393,0.00037242770195007325,0.00037242770195007325,0.00021673043568929036,480.8274250596162,480.8274250596162,826.249679146346,0.4002559185028076,0.23283345997333527,0.00046566557468445414
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536587417125702,0.2536587417125702,1.620764605980618e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.0,1.0,1.0,0.16376730799674988,0.16376733779907227,0.00469263561342359
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,43,Anion:CF3,Anion,8,1.4901161193847656e-08,5.960464477539063e-09,5.960464477539063e-09,2.9802322387695314e-09,1.4901161193847656,1.4901161193847656,1.4901161193847656,0.14428569376468658,0.14428569376468658,0.009127113287377142
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18504247069358826,0.18504247069358826,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,45,Refri:Alkene_C=C,Refri,2,0.10365653038024902,0.0005330006281534831,0.0005330006281534831,0.0004263579845428467,194.4773137310451,194.4773137310451,243.12088465140985,0.24251332879066467,0.14538127183914185,0.007299542742093101
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161500573158264,0.20161500573158264,3.464869592937687e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21087804436683655,0.21087807416915894,0.005129219715627187
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,43,Anion:CF3,Anion,8,1.4901161193847656e-08,1.3907750447591146e-08,1.3907750447591146e-08,1.5894571940104166e-08,1.0714285714285714,1.0714285714285714,0.9375,0.17103096842765808,0.1710309386253357,0.013900578466063962
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21220636367797852,0.21220636367797852,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,45,Refri:Alkene_C=C,Refri,2,0.16928845643997192,0.00028495589892069497,0.00028495589892069497,0.00020333131154378256,594.0865133207366,594.0865133207366,832.5744576900528,0.3891681432723999,0.23160192370414734,0.001382814029386926
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23269766569137573,0.23269766569137573,1.0925233509538465e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,42,Anion:CF3,Anion,8,0.0,0.0,0.0,4.967053731282552e-10,0.0,0.0,0.0,0.1537981629371643,0.1537981778383255,0.00535744781871017
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,43,Anion:CF3,Anion,8,0.0,0.0,0.0,4.967053731282552e-10,0.0,0.0,0.0,0.13305088877677917,0.13305087387561798,0.007783860223042893
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678505837917328,0.1678505837917328,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,45,Refri:Alkene_C=C,Refri,2,0.0894823968410492,0.0007301007707913716,0.0007301007707913716,0.0006059423089027405,122.56170712442523,122.56170712442523,147.67477947378646,0.21928057074546814,0.13549217581748962,0.0019202574309827734
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18144896626472473,0.18144896626472473,5.394089364663189e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,42,Anion:CF3,Anion,8,1.4901161193847656e-08,2.384185791015625e-08,2.384185791015625e-08,1.4404455820719401e-08,0.625,0.625,1.0344827586206897,0.2179158478975296,0.2179158627986908,0.012381187630694512
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,43,Anion:CF3,Anion,8,0.0,1.986821492513021e-09,1.986821492513021e-09,1.4901161193847657e-09,0.0,0.0,0.0,0.17478646337985992,0.17478644847869873,0.006606844848988658
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068547010421753,0.2068547010421753,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,45,Refri:Alkene_C=C,Refri,2,0.17322304844856262,0.0004759649435679118,0.0004759649435679118,0.0003315786520640055,363.94077082663705,363.94077082663705,522.4191828101314,0.40233051776885986,0.24261437356472015,0.009257471915736433
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201438546180725,0.2201438546180725,4.725546726299417e-15
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,42,Anion:CF3,Anion,8,1.4901161193847656e-08,6.953875223795573e-09,6.953875223795573e-09,9.934107462565104e-10,1.4901161193847656,1.4901161193847656,1.4901161193847656,0.14298872649669647,0.14298872649669647,0.014649621959961223
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,43,Anion:CF3,Anion,8,0.0,1.4901161193847657e-09,1.4901161193847657e-09,4.967053731282552e-10,0.0,0.0,0.0,0.12258705496788025,0.12258705496788025,0.008893141334453958
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15051332116127014,0.15051332116127014,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,45,Refri:Alkene_C=C,Refri,2,0.07662796974182129,0.0006853351990381876,0.0006853351990381876,0.0006104807058970133,111.81093550916752,111.81093550916752,125.52070688168195,0.19612325727939606,0.12401404231786728,0.003918235936243165
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16184204816818237,0.16184204816818237,8.070229318834493e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,42,Anion:CF3,Anion,8,0.0,1.4901161193847657e-09,1.4901161193847657e-09,4.967053731282552e-10,0.0,0.0,0.0,0.14697027206420898,0.14697028696537018,0.005387043700011418
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805155038833618,0.158051535487175,0.0038714080830004605
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13974297046661377,0.13974297046661377,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,45,Refri:Alkene_C=C,Refri,2,0.0913647711277008,0.0005548809965451559,0.0005548809965451559,0.00042259742816289265,164.65651499432022,164.65651499432022,216.19812388560896,0.15740863978862762,0.07163988798856735,0.0014315886107744242
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14789852499961853,0.14789852499961853,2.362519594800652e-13
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528404951095581,0.1528405100107193,0.005859202900637683
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,43,Anion:CF3,Anion,8,0.0,1.4901161193847657e-09,1.4901161193847657e-09,0.0,0.0,0.0,0.0,0.163798987865448,0.1637989729642868,0.005223355969974364
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14892515540122986,0.14892515540122986,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,45,Refri:Alkene_C=C,Refri,2,0.09593875706195831,0.0005085150400797526,0.0005085150400797526,0.0003509983420372009,188.6645418529053,188.6645418529053,273.33108328981837,0.17076484858989716,0.08082874119281769,0.0002311320832870793
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595829427242279,0.1595829427242279,2.6002135627329446e-13
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13488636910915375,0.13488638401031494,0.0001800897209136565
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,43,Anion:CF3,Anion,8,0.0,5.463759104410807e-09,5.463759104410807e-09,5.960464477539063e-09,0.0,0.0,0.0,0.14276240766048431,0.14276237785816193,0.013561086475988304
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13680078089237213,0.13680078089237213,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,45,Refri:Alkene_C=C,Refri,2,0.079164307564497,0.0006140246987342834,0.0006140246987342834,0.0005115896463394165,128.92691080290732,128.92691080290732,154.7418094383698,0.13792914152145386,0.06327900290489197,0.006711797905098244
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14656862616539001,0.14656862616539001,2.1821784531336653e-13
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Anion:CF3,Anion,8,0.0,1.4901161193847657e-09,1.4901161193847657e-09,2.483526865641276e-09,0.0,0.0,0.0,0.1447940319776535,0.1447940468788147,0.0023019595118967118
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15225422382354736,0.15225420892238617,0.0025713298157370446
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15301766991615295,0.15301766991615295,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Refri:Alkene_C=C,Refri,2,0.08696335554122925,0.0005587324500083924,0.0005587324500083924,0.0004639958341916402,155.6440037444094,155.6440037444094,187.42270756101556,0.1607952117919922,0.07928672432899475,0.0012372160436070437
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675126850605011,0.1675126850605011,1.8611311750850235e-13
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11954741179943085,0.11954741179943085,0.011206993555390454
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12037712335586548,0.12037712335586548,0.009621411223292853
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909411430358887,0.13909411430358887,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Refri:Alkene_C=C,Refri,2,0.07669855654239655,0.0005444809794425964,0.0005444809794425964,0.00047685950994491577,140.86544698203315,140.86544698203315,160.84099182850804,0.13836151361465454,0.06540080904960632,0.0011926328194089017
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15467515587806702,0.15467515587806702,4.5112947499653216e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338404268026352,0.1338404417037964,0.001880599675985195
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13155771791934967,0.13155771791934967,0.012201692989322055
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15924522280693054,0.15924522280693054,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Refri:Alkene_C=C,Refri,2,0.08619585633277893,0.0005549232165018718,0.0005549232165018718,0.0004932363828023275,155.3293388518521,155.3293388518521,174.75567362459418,0.16747458279132843,0.0863226056098938,0.005981986468275806
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17792144417762756,0.17792144417762756,7.897831631363944e-15
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.0,1.0,1.0,0.11507625877857208,0.11507628858089447,0.01742732180787243
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Anion:CF3,Anion,8,0.0,4.967053731282552e-10,4.967053731282552e-10,9.934107462565104e-10,0.0,0.0,0.0,0.11333256959915161,0.11333256959915161,0.009001444922773771
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13981857895851135,0.13981857895851135,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,Refri:Alkene_C=C,Refri,2,0.07760495692491531,0.000532272458076477,0.000532272458076477,0.00050994207461675,145.79930963432457,145.79930963432457,152.18386712498625,0.14486484229564667,0.07114681601524353,0.005204832778904468
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15580332279205322,0.15580332279205322,9.07074385160216e-15
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,42,Anion:CF3,Anion,8,0.0,0.0,0.0,1.986821492513021e-09,0.0,0.0,0.0,0.1323230266571045,0.13232304155826569,0.001752477274408193
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,43,Anion:CF3,Anion,8,1.4901161193847656e-08,4.967053731282552e-10,4.967053731282552e-10,1.4901161193847657e-09,1.4901161193847656,1.4901161193847656,1.4901161193847656,0.12537485361099243,0.12537483870983124,0.0067887642174468965
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15878155827522278,0.15878155827522278,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,45,Refri:Alkene_C=C,Refri,2,0.08702916651964188,0.0006913920243581136,0.0006913920243581136,0.0006096924344698589,125.87528269571739,125.87528269571739,142.74273650011037,0.17624543607234955,0.09370464086532593,0.008666745257770093
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17565691471099854,0.17565691471099854,4.611614208952762e-16
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,42,Anion:CF3,Anion,8,1.4901161193847656e-08,1.4404455820719401e-08,1.4404455820719401e-08,1.2914339701334636e-08,1.0344827586206897,1.0344827586206897,1.1538461538461537,0.11331875622272491,0.1133187860250473,0.015713828460661716
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,43,Anion:CF3,Anion,8,0.0,1.986821492513021e-09,1.986821492513021e-09,4.967053731282552e-10,0.0,0.0,0.0,0.10901579260826111,0.10901577770709991,0.004261562658314233
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13611938059329987,0.13611938059329987,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,45,Refri:Alkene_C=C,Refri,2,0.07655802369117737,0.0007180526852607727,0.0007180526852607727,0.0006800989309946696,106.61895047906417,106.61895047906417,112.56895166591198,0.14846408367156982,0.07559065520763397,0.006354626043845018
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15096808969974518,0.15096808969974518,4.640197277499786e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,42,Anion:CF3,Anion,8,0.0,7.450580596923828e-09,7.450580596923828e-09,5.960464477539063e-09,0.0,0.0,0.0,0.12795864045619965,0.12795865535736084,0.0025025865824090943
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,43,Anion:CF3,Anion,8,1.4901161193847656e-08,1.3907750447591146e-08,1.3907750447591146e-08,1.1920928955078126e-08,1.0714285714285714,1.0714285714285714,1.25,0.11960071325302124,0.11960069835186005,0.004026765587639147
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,44,Cation:Imidazolium_Ring,Cation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062108635902405,0.15062108635902405,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,45,Refri:Alkene_C=C,Refri,2,0.08076048642396927,0.0007859836022059123,0.0007859836022059123,0.0007209618886311849,102.75085408564492,102.75085408564492,112.01769150003307,0.17188113927841187,0.09570537507534027,0.012500907166941605
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,46,Anion:CF3,Anion,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16518157720565796,0.16518157720565796,4.521983474443155e-14
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,42,Anion:CF3,Anion,8,1.4901161193847656e-08,4.470348358154297e-09,4.470348358154297e-09,4.967053731282552e-10,1.4901161193847656,1.4901161193847656,1.4901161193847656,0.11262308061122894,0.11262309551239014,0.0016792007784260932
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,43,Anion:CF3,Anion,8,0.0,1.986821492513021e-09,1.986821492513021e-09,4.967053731282552e-10,0.0,0.0,0.0,0.10505302250385284,0.10505300760269165,0.004545237075603836
